category,article,citation_link
Society,Society,https://doi.org/10.1146%2Fannurev.polisci.9.062404.170715
Society,Society,https://search.worldcat.org/issn/1094-2939
Society,Society,https://lccn.loc.gov/98643699
Society,Society,https://search.worldcat.org/oclc/37047805
Society,Society,https://www.sapiens.org/evolution/human-evolution-politics/
Society,Society,https://web.archive.org/web/20200807003627/https://www.sapiens.org/evolution/human-evolution-politics/
Society,Society,https://www.nationalgeographic.com/culture/topics/reference/race-ethnicity/
Society,Society,https://web.archive.org/web/20201022013516/https://www.nationalgeographic.com/culture/topics/reference/race-ethnicity/
Society,Society,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1275602
Society,Society,https://doi.org/10.1086%2F491747
Society,Society,https://pubmed.ncbi.nlm.nih.gov/16175499
Society,Society,https://search.worldcat.org/oclc/41641377
Society,Society,https://doi.org/10.1111%2Fj.1469-8129.2007.00271.x
Society,Society,https://lccn.loc.gov/2005936296
Society,Society,https://search.worldcat.org/oclc/64555613
Society,Society,https://search.worldcat.org/oclc/938309332
Society,Society,https://lccn.loc.gov/2018487155
Society,Society,https://search.worldcat.org/oclc/1066747142
Society,Society,https://archive.org/details/mapsoftimeintrod00chri
Society,Society,https://lccn.loc.gov/2003012764
Society,Society,https://search.worldcat.org/oclc/52458844
Society,Society,https://pages.eiu.com/rs/753-RIQ-438/images/DI-final-version-report.pdf
Society,Society,https://web.archive.org/web/20230330123307/https://pages.eiu.com/rs/753-RIQ-438/images/DI-final-version-report.pdf
Society,Society,https://education.nationalgeographic.org/resource/international-organization/
Society,Society,https://web.archive.org/web/20231211044654/https://education.nationalgeographic.org/resource/international-organization/
Society,Society,https://doi.org/10.4324%2F9781003038269-1
Society,Society,https://lccn.loc.gov/2021042389
Society,Society,https://search.worldcat.org/oclc/1284920072
Society,Society,https://doi.org/10.1016%2Fj.jebo.2004.03.009
Society,Society,https://search.worldcat.org/issn/0167-2681
Society,Society,https://lccn.loc.gov/81644042
Society,Society,https://search.worldcat.org/oclc/6974696
Society,Society,https://insider.si.edu/2015/08/why-did-neanderthals-go-extinct/
Society,Society,https://web.archive.org/web/20201112021755/https://insider.si.edu/2015/08/why-did-neanderthals-go-extinct/
Society,Society,https://lccn.loc.gov/2007004687
Society,Society,https://search.worldcat.org/oclc/82286698
Society,Society,https://www.bbc.com/future/bespoke/made-on-earth/the-flavours-that-shaped-the-world/
Society,Society,https://web.archive.org/web/20210125075428/https://www.bbc.com/future/bespoke/made-on-earth/the-flavours-that-shaped-the-world/
Society,Society,https://www.theatlantic.com/business/archive/2016/02/barter-society-myth/471051/
Society,Society,https://web.archive.org/web/20210215153209/https://www.theatlantic.com/business/archive/2016/02/barter-society-myth/471051/
Society,Society,https://doi.org/10.1111%2Fj.1536-7150.2011.00779.x
Society,Society,https://search.worldcat.org/issn/1536-7150
Society,Society,https://search.worldcat.org/issn/0002-9246
Society,Society,https://lccn.loc.gov/45042294
Society,Society,https://search.worldcat.org/oclc/1480136
Society,Society,https://search.worldcat.org/issn/1527-8050
Society,Society,https://search.worldcat.org/issn/1045-6007
Society,Society,https://www.jstor.org/stable/23011676
Society,Society,https://lccn.loc.gov/90640778
Society,Society,https://search.worldcat.org/oclc/20155374
Society,Society,https://lccn.loc.gov/93031293
Society,Society,https://search.worldcat.org/oclc/28708022
Society,Society,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=653382
Society,Society,https://search.worldcat.org/issn/1946-4983
Society,Society,https://lccn.loc.gov/2004240967
Society,Society,https://search.worldcat.org/oclc/54674679
Society,Society,https://web.archive.org/web/20240114070303/https://papers.ssrn.com/sol3/papers.cfm?abstract_id=653382
Society,Society,https://www.frbsf.org/education/publications/doctor-econ/2000/july/economics-economists/
Society,Society,https://web.archive.org/web/20201112023941/https://www.frbsf.org/education/publications/doctor-econ/2000/july/economics-economists/
Society,Society,https://doi.org/10.1146%2Fannurev-economics-080218-025852
Society,Society,https://search.worldcat.org/issn/1941-1391
Society,Society,https://lccn.loc.gov/2008214322
Society,Society,https://search.worldcat.org/oclc/190859329
Society,Society,https://www.theatlantic.com/science/archive/2016/09/humans-are-unusually-violent-mammals-but-averagely-violent-primates/501935/
Society,Society,https://web.archive.org/web/20210507121602/https://www.theatlantic.com/science/archive/2016/09/humans-are-unusually-violent-mammals-but-averagely-violent-primates/501935/
Society,Society,https://www.scientificamerican.com/article/war-is-not-part-of-human-nature/
Society,Society,https://web.archive.org/web/20210130124940/https://www.scientificamerican.com/article/war-is-not-part-of-human-nature/
Society,Society,https://ui.adsabs.harvard.edu/abs/2016Natur.538..233G
Society,Society,https://doi.org/10.1038%2Fnature19758
Society,Society,https://search.worldcat.org/issn/1476-4687
Society,Society,https://lccn.loc.gov/2005233250
Society,Society,https://search.worldcat.org/oclc/47076528
Society,Society,https://pubmed.ncbi.nlm.nih.gov/27680701
Society,Society,https://api.semanticscholar.org/CorpusID:4454927
Society,Society,https://centaur.reading.ac.uk/67361/1/Pagel%20N&V%20on%20Gomez%20et%20al.pdf
Society,Society,https://ui.adsabs.harvard.edu/abs/2016Natur.538..180P
Society,Society,https://doi.org/10.1038%2Fnature19474
Society,Society,https://pubmed.ncbi.nlm.nih.gov/27680700
Society,Society,https://api.semanticscholar.org/CorpusID:4459560
Society,Society,https://web.archive.org/web/20220520203015/https://centaur.reading.ac.uk/67361/1/Pagel%20N&V%20on%20Gomez%20et%20al.pdf
Society,Society,https://www.wikidata.org/wiki/Q8425#identifiers
Society,Society,https://lccn.loc.gov/88015287
Society,Society,https://search.worldcat.org/oclc/17954611
Society,Society,https://assets.openstax.org/oscms-prodcms/media/documents/IntroductiontoSociology3e-WEB_9QTqRGQ.pdf
Society,Society,https://search.worldcat.org/oclc/1269073174
Society,Society,https://ghostarchive.org/archive/20221009/https://assets.openstax.org/oscms-prodcms/media/documents/IntroductiontoSociology3e-WEB_9QTqRGQ.pdf
Society,Society,https://archive.org/details/humansocietiesin00lens
Society,Society,https://lccn.loc.gov/73008956
Society,Society,https://search.worldcat.org/oclc/650644
Society,Society,https://lccn.loc.gov/86010586
Society,Society,https://search.worldcat.org/oclc/13703170
Society,Society,https://lccn.loc.gov/2008026843
Society,Society,https://search.worldcat.org/oclc/226355644
Society,Society,https://plato.stanford.edu/archives/win2018/entries/social-norms/
Society,Society,https://search.worldcat.org/issn/1095-5054
Society,Society,https://lccn.loc.gov/sn97004494
Society,Society,https://search.worldcat.org/oclc/37550526
Society,Society,https://web.archive.org/web/20200322042537/https://plato.stanford.edu/archives/win2018/entries/social-norms/
Society,Society,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2781880
Society,Society,https://doi.org/10.1098%2Frstb.2009.0134
Society,Society,https://lccn.loc.gov/86645785
Society,Society,https://search.worldcat.org/oclc/1403239
Society,Society,https://pubmed.ncbi.nlm.nih.gov/19805434
Society,Society,https://lccn.loc.gov/00068151
Society,Society,https://search.worldcat.org/oclc/45505995
Society,Society,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2781882
Society,Society,https://doi.org/10.1098%2Frstb.2009.0207
Society,Society,https://pubmed.ncbi.nlm.nih.gov/19805421
Society,Society,http://www.scientific-heritage.com/wp-content/uploads/2021/06/The-scientific-heritage-No-67-67-2021-Vol-5.pdf
Society,Society,https://search.worldcat.org/issn/9215-0365
Society,Society,https://web.archive.org/web/20210921164951/http://www.scientific-heritage.com/wp-content/uploads/2021/06/The-scientific-heritage-No-67-67-2021-Vol-5.pdf
Society,Society,https://lccn.loc.gov/2002071539
Society,Society,https://search.worldcat.org/oclc/49859950
Society,Society,https://lccn.loc.gov/65028594
Society,Society,https://search.worldcat.org/oclc/262063
Society,Society,https://lccn.loc.gov/92035758
Society,Society,https://search.worldcat.org/oclc/26853972
Society,Society,http://www.hawaii.edu/powerkills/TCH.CHAP31.HTM
Society,Society,https://lccn.loc.gov/74078565
Society,Society,https://search.worldcat.org/oclc/59238703
Society,Society,https://web.archive.org/web/20220321060614/https://hawaii.edu/powerkills/TCH.CHAP31.HTM
Society,Society,https://lccn.loc.gov/76377757
Society,Society,https://search.worldcat.org/oclc/2176518
Society,Society,"http://adsabs.harvard.edu/abs/2009JMarA...4...21D,"
Society,Society,https://d-nb.info/gnd/4020588-5
Society,Society,https://id.loc.gov/authorities/sh85124175
Society,Society,https://id.ndl.go.jp/auth/ndlna/00571842
Society,Society,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph116245&CON_LNG=ENG
Society,Society,https://www.nli.org.il/en/authorities/987007553569905171
Society,Society,https://catalog.archives.gov/id/10641788
Society,Society,https://islamansiklopedisi.org.tr/cemiyet
Society,Society,https://lux.collections.yale.edu/view/concept/d3199223-e47d-4ed7-9ecc-f6fcb0d4beb6
Society,Affluent society,https://www.sfsu.edu/~medieval/complaintlit/cokaygne.html
Society,Affluent society,https://web.archive.org/web/20111106120850/http://www3.niu.edu/~td0raf1/1960s/Other%20America%20excerpt.htm
Society,Affluent society,http://www3.niu.edu/~td0raf1/1960s/Other%20America%20excerpt.htm
Society,Affluent society,https://web.archive.org/web/20100327023249/http://www.sociology.org/content/2005/tier1/LeftBehind.pdf
Society,Affluent society,http://www.sociology.org/content/2005/tier1/LeftBehind.pdf
Society,Civilization,http://www.digitalegypt.ucl.ac.uk/chronology/index.html
Society,Civilization,https://web.archive.org/web/20080316015559/http://www.digitalegypt.ucl.ac.uk/chronology/index.html
Society,Civilization,https://books.google.com/books?id=DfEWAAAAQBAJ&q=%22civilization+refers+to+societies%22
Society,Civilization,https://web.archive.org/web/20190713215613/https://books.google.com/books?id=DfEWAAAAQBAJ&q=%22civilization+refers+to+societies%22
Society,Civilization,https://books.google.com/books?id=3MNzi698aXwC
Society,Civilization,https://web.archive.org/web/20210401104653/https://books.google.com/books?id=3MNzi698aXwC
Society,Civilization,https://books.google.com/books?id=TX78DfVbM7kC&q=%22the+essential+precondition%22
Society,Civilization,https://web.archive.org/web/20161230072508/https://books.google.com/books?id=TX78DfVbM7kC&q=%22the+essential+precondition%22
Society,Civilization,https://books.google.com/books?id=TxTITNduFc4C
Society,Civilization,https://web.archive.org/web/20161230074441/https://books.google.com/books?id=TxTITNduFc4C&dq
Society,Civilization,https://search.worldcat.org/oclc/897810261
Society,Civilization,https://press.princeton.edu/books/hardcover/9780691155685/the-measure-of-civilization
Society,Civilization,https://web.archive.org/web/20230529174320/https://press.princeton.edu/books/hardcover/9780691155685/the-measure-of-civilization
Society,Civilization,https://books.google.com/books?id=JrZOwKU0TlsC&q=%22civilizations+are+associated%22
Society,Civilization,https://web.archive.org/web/20161230073713/https://books.google.com/books?id=JrZOwKU0TlsC&q=%22civilizations+are+associated%22
Society,Civilization,https://books.google.com/books?id=_-LDyWxODjAC&q=%22best-known+definition%22
Society,Civilization,https://web.archive.org/web/20161230074407/https://books.google.com/books?id=_-LDyWxODjAC&q=%22best-known+definition%22
Society,Civilization,https://books.google.com/books?id=cpZZKabXvWAC
Society,Civilization,https://web.archive.org/web/20231121220741/https://books.google.com/books?id=cpZZKabXvWAC
Society,Civilization,https://education.nationalgeographic.org/resource/civilizations/
Society,Civilization,https://web.archive.org/web/20230529174213/https://education.nationalgeographic.org/resource/civilizations/
Society,Civilization,https://books.google.com/books?id=3041K2Zv76AC&pg=PT73
Society,Civilization,https://web.archive.org/web/20161230003359/https://books.google.com/books?id=3041K2Zv76AC&pg=PT73
Society,Civilization,https://web.archive.org/web/20190228225831/http://www.spiegel.de/spiegel/print/d-25327104.html
Society,Civilization,http://www.spiegel.de/spiegel/print/d-25327104.html
Society,Civilization,https://www.jstor.org/stable/2572007
Society,Civilization,https://doi.org/10.2307%2F2572007
Society,Civilization,https://search.worldcat.org/issn/0037-7732
Society,Civilization,https://web.archive.org/web/20231024040544/https://www.jstor.org/stable/2572007
Society,Civilization,https://archive.org/details/LeoStraussGermanNihilismIntegral1941
Society,Civilization,https://www.britannica.com/EBchecked/topic/40773/Athens
Society,Civilization,https://web.archive.org/web/20090106054445/https://www.britannica.com/EBchecked/topic/40773/Athens
Society,Civilization,http://cardinalscholar.bsu.edu/handle/handle/178425
Society,Civilization,https://web.archive.org/web/20220522072827/https://cardinalscholar.bsu.edu/handle/handle/178425
Society,Civilization,https://archive.org/details/in.ernet.dli.2015.100247/page/n5/mode/2up
Society,Civilization,https://archive.org/details/manmakeshimself00chil
Society,Civilization,https://archive.org/details/energyofslavesoi0000niki
Society,Civilization,https://web.archive.org/web/20230405081206/https://www.hallofmaat.com/ancientamerican/the-maritime-foundations-of-andean-civilization-an-evolving-hypothesis/
Society,Civilization,https://www.hallofmaat.com/ancientamerican/the-maritime-foundations-of-andean-civilization-an-evolving-hypothesis/
Society,Civilization,https://phys.org/news/2022-04-civilization.html
Society,Civilization,https://web.archive.org/web/20220418071200/https://phys.org/news/2022-04-civilization.html
Society,Civilization,"https://www.journals.uchicago.edu/doi/10.1086/718372#:~:text=The%20conventional%20theory%20about%20the,elites%20and,%20eventually,%20states."
Society,Civilization,https://doi.org/10.1086%2F718372
Society,Civilization,https://hdl.handle.net/10230%2F57736
Society,Civilization,https://search.worldcat.org/issn/0022-3808
Society,Civilization,https://api.semanticscholar.org/CorpusID:244818703
Society,Civilization,"https://web.archive.org/web/20220417220207/https://www.journals.uchicago.edu/doi/10.1086/718372#:~:text=The%20conventional%20theory%20about%20the,elites%20and,%20eventually,%20states"
Society,Civilization,https://web.archive.org/web/20180227040742/http://ngm.nationalgeographic.com/2011/06/gobekli-tepe/mann-text/1
Society,Civilization,http://ngm.nationalgeographic.com/2011/06/gobekli-tepe/mann-text/1
Society,Civilization,https://search.worldcat.org/oclc/57009997
Society,Civilization,https://archive.org/details/a-history-of-the-world-in-6-glasses.iF3xPI.popuparchive.org
Society,Civilization,https://americanarchive.org/catalog/cpb-aacip-16-w66930pg67
Society,Civilization,https://www.amazon.com.au/Early-State-Its-Alternatives-Analogues-ebook/dp/B075FGDS6Z
Society,Civilization,https://search.worldcat.org/oclc/56596768
Society,Civilization,https://web.archive.org/web/20231026223451/https://www.amazon.com.au/Early-State-Its-Alternatives-Analogues-ebook/dp/B075FGDS6Z
Society,Civilization,https://archive.org/details/originsofhumanso0000bogu_g4c9
Society,Civilization,https://archive.org/details/ManTheHunter/page/n3/mode/2up
Society,Civilization,https://archive.org/details/mcdougallittellw00beck
Society,Civilization,https://doi.org/10.1017%2FS0145553200013134
Society,Civilization,https://api.semanticscholar.org/CorpusID:143128051
Society,Civilization,https://doi.org/10.1017%2FS1361491604001388
Society,Civilization,https://hdl.handle.net/10419%2F47594
Society,Civilization,https://www.jstor.org/stable/41378413
Society,Civilization,https://www.scientificamerican.com/article/american-plains-indians-h/
Society,Civilization,https://web.archive.org/web/20210420155130/https://www.scientificamerican.com/article/american-plains-indians-h/
Society,Civilization,https://doi.org/10.1353%2Fjwh.0.0047
Society,Civilization,https://api.semanticscholar.org/CorpusID:143956999
Society,Civilization,https://web.archive.org/web/20111114155909/http://www.theasa.org/news.shtml#asa
Society,Civilization,http://www.theasa.org/news.shtml#asa
Society,Civilization,https://academic.oup.com/edited-volume/41327/chapter/352326100
Society,Civilization,https://doi.org/10.1093%2Foxfordhb%2F9780199935307.013.30
Society,Civilization,https://web.archive.org/web/20230729013409/https://academic.oup.com/edited-volume/41327/chapter/352326100
Society,Civilization,https://www.jstor.org/stable/j.ctt1mf71b8.7
Society,Civilization,https://doi.org/10.2307%2Fj.ctt1mf71b8.7
Society,Civilization,https://web.archive.org/web/20230729013403/https://www.jstor.org/stable/j.ctt1mf71b8.7
Society,Civilization,https://search.worldcat.org/oclc/1104409379
Society,Civilization,https://course-notes.org/world_history/outlines/world_civilizations_the_global_experience_4th_edition_outlines/chapter_13_the
Society,Civilization,https://web.archive.org/web/20231024040551/https://course-notes.org/world_history/outlines/world_civilizations_the_global_experience_4th_edition_outlines/chapter_13_the
Society,Civilization,https://books.google.com/books?id=LO4xG-bH1CQC&pg=PA43
Society,Civilization,https://web.archive.org/web/20161230121309/https://books.google.com/books?id=LO4xG-bH1CQC&pg=PA43
Society,Civilization,https://education.nationalgeographic.org/resource/key-components-civilization/
Society,Civilization,https://web.archive.org/web/20230719170759/https://education.nationalgeographic.org/resource/key-components-civilization/
Society,Civilization,https://www.getty.edu/conservation/publications_resources/newsletters/23_1/feature.html
Society,Civilization,https://web.archive.org/web/20221011212832/https://www.getty.edu/conservation/publications_resources/newsletters/23_1/feature.html
Society,Civilization,https://www.philanthropy.com/article/cultural-preservation-in-disasters-war-zones-presents-big-challenges/
Society,Civilization,https://web.archive.org/web/20231024040555/https://www.philanthropy.com/article/cultural-preservation-in-disasters-war-zones-presents-big-challenges/
Society,Civilization,https://www.krone.at/1911689
Society,Civilization,https://web.archive.org/web/20200526200932/https://www.krone.at/1911689
Society,Civilization,https://www.icrc.org/en/document/icrc-and-blue-shield-signed-memorandum-understanding
Society,Civilization,https://web.archive.org/web/20200322065528/https://www.icrc.org/en/document/icrc-and-blue-shield-signed-memorandum-understanding
Society,Civilization,https://archive.org/details/in.ernet.dli.2015.284252/page/n481/mode/2up
Society,Civilization,https://ojs.lib.byu.edu/spc/index.php/CCR/article/view/12262/12162
Society,Civilization,https://web.archive.org/web/20140903151553/https://ojs.lib.byu.edu/spc/index.php/CCR/article/view/12262/12162
Society,Civilization,https://web.archive.org/web/20140530140606/http://72.52.202.216/~fenderse/Carneiro.htm
Society,Civilization,https://ui.adsabs.harvard.edu/abs/1970Sci...169..733C
Society,Civilization,https://doi.org/10.1126%2Fscience.169.3947.733
Society,Civilization,https://search.worldcat.org/issn/0036-8075
Society,Civilization,https://pubmed.ncbi.nlm.nih.gov/17820299
Society,Civilization,https://api.semanticscholar.org/CorpusID:11536431
Society,Civilization,http://72.52.202.216/~fenderse/Carneiro.htm
Society,Civilization,https://web.archive.org/web/20000817071347/http://www.sscnet.ucla.edu/anthro/faculty/fiske/facets/eagly&wood.htm
Society,Civilization,https://doi.org/10.1037%2F0003-066x.54.6.408
Society,Civilization,http://www.sscnet.ucla.edu/anthro/faculty/fiske/facets/eagly&wood.htm
Society,Civilization,https://www.bbc.co.uk/history/ancient/british_prehistory/overview_british_prehistory_01.shtml
Society,Civilization,https://web.archive.org/web/20210512115703/http://www.bbc.co.uk/history/ancient/british_prehistory/overview_british_prehistory_01.shtml
Society,Civilization,https://web.archive.org/web/20101208112958/http://www.historyandpolicy.org/papers/policy-paper-13.html
Society,Civilization,http://www.historyandpolicy.org/papers/policy-paper-13.html
Society,Civilization,https://ui.adsabs.harvard.edu/abs/2004Natur.432.1020H
Society,Civilization,https://doi.org/10.1038%2Fnature03146
Society,Civilization,https://search.worldcat.org/issn/0028-0836
Society,Civilization,https://pubmed.ncbi.nlm.nih.gov/15616561
Society,Civilization,https://api.semanticscholar.org/CorpusID:4426545
Society,Civilization,https://www.latimes.com/science/la-xpm-2012-nov-01-la-sci-sn-oldest-european-town-20121101-story.html
Society,Civilization,https://web.archive.org/web/20190504234136/https://www.latimes.com/science/la-xpm-2012-nov-01-la-sci-sn-oldest-european-town-20121101-story.html
Society,Civilization,https://wayback.archive-it.org/all/20120702232530/http://www.historyofinformation.com/expanded.php?category=Survival+of+Information#entry_3305
Society,Civilization,https://www.historyofinformation.com/
Society,Civilization,https://www.telegraph.co.uk/news/worldnews/europe/bulgaria/9646541/Bulgaria-archaeologists-find-Europes-most-prehistoric-town-Provadia-Solnitsata.html
Society,Civilization,https://web.archive.org/web/20121101020609/http://www.telegraph.co.uk/news/worldnews/europe/bulgaria/9646541/Bulgaria-archaeologists-find-Europes-most-prehistoric-town-Provadia-Solnitsata.html
Society,Civilization,http://naim.bg/contentFiles/ARH_2012_1_res1.pdf
Society,Civilization,https://web.archive.org/web/20130123192648/http://naim.bg/contentFiles/ARH_2012_1_res1.pdf
Society,Civilization,https://books.google.com/books?id=FiemDwAAQBAJ
Society,Civilization,https://web.archive.org/web/20230506015946/https://books.google.com/books?id=FiemDwAAQBAJ
Society,Civilization,https://books.google.com/books?id=8ln9CAAAQBAJ
Society,Civilization,https://web.archive.org/web/20230415045244/https://books.google.com/books?id=8ln9CAAAQBAJ
Society,Civilization,https://doi.org/10.3828%2Ftpr.21.1.k853061t614q42qh
Society,Civilization,https://search.worldcat.org/issn/0041-0020
Society,Civilization,https://api.semanticscholar.org/CorpusID:39517784
Society,Civilization,https://ui.adsabs.harvard.edu/abs/2016Natur.532..228W/abstract
Society,Civilization,https://ui.adsabs.harvard.edu/abs/2016Natur.532..228W
Society,Civilization,https://doi.org/10.1038%2Fnature17159
Society,Civilization,https://pubmed.ncbi.nlm.nih.gov/27042932
Society,Civilization,https://api.semanticscholar.org/CorpusID:4450246
Society,Civilization,https://web.archive.org/web/20230415143549/https://ui.adsabs.harvard.edu/abs/2016Natur.532..228W/abstract
Society,Civilization,https://doi.org/10.1525%2Faa.1988.90.3.02a00010
Society,Civilization,https://search.worldcat.org/issn/0002-7294
Society,Civilization,https://www.jstor.org/stable/678222
Society,Civilization,https://archive.org/details/in.ernet.dli.2015.241704/page/n3/mode/2up
Society,Civilization,https://books.google.com/books?id=5DoasQxzvNQC&pg=PA75
Society,Civilization,https://web.archive.org/web/20190828221632/https://books.google.com/books?id=5DoasQxzvNQC&pg=PA75
Society,Civilization,https://www.academia.edu/22215616
Society,Civilization,https://web.archive.org/web/20180918112553/http://www.academia.edu/22215616/Introduction_to_Social_Macrodynamics_Secular_Cycles_and_Millennial_Trends
Society,Civilization,https://books.google.com/books?id=wCOJfTB7HtgC
Society,Civilization,https://web.archive.org/web/20130619073911/http://books.google.com/books?id=wCOJfTB7HtgC
Society,Civilization,https://archive.org/details/fallofromeendofc00ward
Society,Civilization,http://www.theupsideofdown.com/
Society,Civilization,https://web.archive.org/web/20171012070649/http://www.theupsideofdown.com/
Society,Civilization,https://www.amazon.com/dp/B0000CLABJ
Society,Civilization,https://web.archive.org/web/20090426042806/http://www.selvesandothers.org/article15618.html
Society,Civilization,http://www.selvesandothers.org/article15618.html
Society,Civilization,http://www.globalpolicy.org/globaliz/cultural/2003/0304clash.htm
Society,Civilization,https://web.archive.org/web/20190120003015/http://www.globalpolicy.org/globaliz/cultural/2003/0304clash.htm
Society,Civilization,https://arxiv.org/abs/1804.03748
Society,Civilization,https://doi.org/10.3847%2F1538-4357%2Fab8225
Society,Civilization,https://arxiv.org/abs/2004.03968
Society,Civilization,https://ui.adsabs.harvard.edu/abs/2020ApJ...896...58W
Society,Civilization,https://api.semanticscholar.org/CorpusID:215415788
Society,Civilization,https://www.sciencedirect.com/science/article/abs/pii/S009457652100103X
Society,Civilization,https://arxiv.org/abs/2103.01536
Society,Civilization,https://ui.adsabs.harvard.edu/abs/2021AcAau.182..446S
Society,Civilization,https://doi.org/10.1016%2Fj.actaastro.2021.02.029
Society,Civilization,https://search.worldcat.org/issn/0094-5765
Society,Civilization,https://api.semanticscholar.org/CorpusID:232092198
Society,Civilization,https://web.archive.org/web/20210417112403/https://www.sciencedirect.com/science/article/abs/pii/S009457652100103X
Society,Civilization,https://ui.adsabs.harvard.edu/abs/2010SpPol..26..209M
Society,Civilization,https://doi.org/10.1016%2Fj.spacepol.2010.08.003
Society,Civilization,https://search.worldcat.org/issn/0265-9646
Society,Civilization,https://ui.adsabs.harvard.edu/abs/2007AGUFM.P41A0203M/abstract
Society,Civilization,https://ui.adsabs.harvard.edu/abs/2007AGUFM.P41A0203M
Society,Civilization,https://web.archive.org/web/20211111012142/https://ui.adsabs.harvard.edu/abs/2007AGUFM.P41A0203M/abstract
Society,Civilization,https://www.wikidata.org/wiki/Q8432#identifiers
Society,Civilization,https://web.archive.org/web/20060830212141/http://www.eeb.uconn.edu/faculty/turchin/HistDyn.htm
Society,Civilization,https://www.academia.edu/22215616/Introduction_to_Social_Macrodynamics_Secular_Cycles_and_Millennial_Trends
Society,Civilization,https://archive.org/details/historyofciviliz02brin
Society,Civilization,https://archive.org/details/culturalatlasofj00mart
Society,Civilization,https://archive.org/details/seatraders00edey
Society,Civilization,https://archive.org/details/thresholdofcivil00fair
Society,Civilization,https://archive.org/details/horizonhistoryof00fitz
Society,Civilization,https://archive.org/details/militaryhistoryo01full
Society,Civilization,https://archive.org/details/atlasofearlyman0000hawk
Society,Civilization,https://archive.org/details/empirebuilders00hick
Society,Civilization,https://search.worldcat.org/issn/1681-4363
Society,Civilization,https://archive.org/details/sumeriansinvento00lans
Society,Civilization,https://archive.org/details/newhistoryofkore0000leek
Society,Civilization,https://archive.org/details/warmovies00garl
Society,Civilization,https://archive.org/details/culturecultdesig00sand_0
Society,Civilization,https://archive.org/details/historyofjapanto00sans
Society,Civilization,https://doi.org/10.1057%2F9781403938404
Society,Civilization,https://www.scientificamerican.com/article/are-humans-alone-in-the-milky-way/
Society,Civilization,https://www.bbc.co.uk/religion/tools/civilisations/
Society,Civilization,https://historyten.com/ancient-civilization/oldest-civilizations-of-all-time/
Society,Civilization,https://d-nb.info/gnd/4067906-8
Society,Civilization,https://id.loc.gov/authorities/sh85026423
Society,Civilization,https://catalogue.bnf.fr/ark:/12148/cb13319049t
Society,Civilization,https://data.bnf.fr/ark:/12148/cb13319049t
Society,Civilization,https://aleph.nkp.cz/F/?func=find-c&local_base=aut&ccl_term=ica=ph119248&CON_LNG=ENG
Society,Civilization,https://kopkatalogs.lv/F?func=direct&local_base=lnc10&doc_number=000050510&P_CON_LNG=ENG
Society,Civilization,https://www.nli.org.il/en/authorities/987007283800105171
Society,Civilization,https://lux.collections.yale.edu/view/concept/f2aa1e23-0645-435d-bc7b-1d52a3b98554
Society,Collaborative society,https://books.google.com/books?id=yLDMDwAAQBAJ
Society,Collaborative society,https://doi.org/10.1177/1440783321999467
Society,Collaborative society,https://doi.org/10.1177%2F1440783321999467
Society,Collaborative society,https://search.worldcat.org/issn/1440-7833
Society,Collaborative society,https://api.semanticscholar.org/CorpusID:233831691
Society,Collaborative society,https://www.google.com/search?as_eq=wikipedia&q=%22Collaborative+society%22
Society,Collaborative society,https://www.google.com/search?tbm=nws&q=%22Collaborative+society%22+-wikipedia&tbs=ar:1
Society,Collaborative society,https://www.google.com/search?&q=%22Collaborative+society%22&tbs=bkt:s&tbm=bks
Society,Collaborative society,https://www.google.com/search?tbs=bks:1&q=%22Collaborative+society%22+-wikipedia
Society,Collaborative society,https://scholar.google.com/scholar?q=%22Collaborative+society%22
Society,Collaborative society,https://www.jstor.org/action/doBasicSearch?Query=%22Collaborative+society%22&acc=on&wc=on
Society,Communication,https://onlinelibrary.wiley.com/doi/10.1002/9781405186407.wbiecc071
Society,Communication,https://books.google.com/books?id=5O25BAAAQBAJ&pg=PA89
Society,Communication,https://www.rep.routledge.com/articles/thematic/meaning-and-communication/v-1
Society,Communication,https://academic.oup.com/ct/article/9/2/119-161/4201776
Society,Communication,https://books.google.com/books?id=IXznDwAAQBAJ&pg=PA100
Society,Communication,https://doi.org/10.1111/j.1460-2466.1966.tb00020.x
Society,Communication,https://www.rep.routledge.com/articles/thematic/communication-and-intention/v-1
Society,Communication,https://books.google.com/books?id=fWPiCgAAQBAJ&pg=PT31
Society,Communication,https://books.google.com/books?id=rHA4KQcPeNgC&pg=PA172
Society,Communication,https://books.google.com/books?id=BVVdQdURPXsC&pg=PA31
Society,Communication,https://books.google.com/books?id=7tvICgAAQBAJ&pg=PA207
Society,Communication,http://kell.indstate.edu/public-comm-intro/chapter/3-4-functions-of-verbal-communication/
Society,Communication,https://books.google.com/books?id=pfQifDukxegC&pg=PA166
Society,Communication,https://books.google.com/books?id=nLuJz-ZB828C
Society,Communication,https://www.encyclopedia.com/media/encyclopedias-almanacs-transcripts-and-maps/models-communication
Society,Communication,"https://www.wiley.com/en-us/The+International+Encyclopedia+of+Communication,+12+Volume+Set-p-9781405131995"
Society,Communication,https://books.google.com/books?id=AuRyXwyAJ78C
